"number_wasps"	"w"	"total_alive"	"total_usurp"	"total_nested"	"Treatment"
60	40	8	2	8	"RSR"
60	41	8	1	8	"RSR"
60	42	9	2	9	"RSR"
60	43	8	3	8	"RSR"
60	44	7	3	7	"RSR"
60	45	8	3	8	"RSR"
60	46	7	2	7	"RSR"
60	47	7	0	7	"RSR"
60	48	7	2	7	"RSR"
60	49	8	3	8	"RSR"
60	50	8	1	8	"RSR"
60	51	8	3	8	"RSR"
60	52	8	3	8	"RSR"
60	53	10	0	10	"RSR"
60	54	8	4	8	"RSR"
60	55	10	5	10	"RSR"
60	56	10	3	10	"RSR"
60	57	8	1	8	"RSR"
60	58	8	2	8	"RSR"
60	59	8	1	8	"RSR"
60	60	8	1	8	"RSR"
70	1	7	0	7	"RSR"
70	2	7	0	7	"RSR"
70	3	5	0	5	"RSR"
70	4	5	0	5	"RSR"
70	5	6	0	6	"RSR"
70	6	5	0	5	"RSR"
70	7	7	0	7	"RSR"
70	8	8	0	8	"RSR"
70	9	7	1	7	"RSR"
70	10	6	0	6	"RSR"
70	11	7	0	7	"RSR"
70	12	6	0	6	"RSR"
70	13	5	0	5	"RSR"
70	14	6	1	6	"RSR"
70	15	4	0	4	"RSR"
70	16	5	0	5	"RSR"
70	17	6	1	6	"RSR"
70	18	6	1	6	"RSR"
70	19	5	1	5	"RSR"
70	20	6	0	6	"RSR"
70	21	5	2	5	"RSR"
70	22	6	1	6	"RSR"
70	23	6	0	6	"RSR"
70	24	6	2	6	"RSR"
70	25	7	1	7	"RSR"
70	26	4	0	4	"RSR"
70	27	6	1	6	"RSR"
70	28	6	2	6	"RSR"
70	29	6	1	6	"RSR"
70	30	7	1	7	"RSR"
70	31	7	1	7	"RSR"
70	32	5	1	5	"RSR"
70	33	6	4	6	"RSR"
70	34	6	1	6	"RSR"
70	35	5	0	5	"RSR"
70	36	5	0	5	"RSR"
70	37	6	2	6	"RSR"
70	38	7	1	7	"RSR"
70	39	5	0	5	"RSR"
70	40	5	2	5	"RSR"
70	41	5	1	5	"RSR"
70	42	5	0	5	"RSR"
70	43	6	2	6	"RSR"
70	44	5	3	5	"RSR"
70	45	5	1	5	"RSR"
70	46	5	2	5	"RSR"
70	47	5	1	5	"RSR"
70	48	4	1	4	"RSR"
70	49	7	1	7	"RSR"
70	50	5	3	5	"RSR"
70	51	5	0	5	"RSR"
70	52	6	2	6	"RSR"
70	53	5	3	5	"RSR"
70	54	5	1	5	"RSR"
70	55	5	1	5	"RSR"
70	56	7	1	7	"RSR"
70	57	4	1	4	"RSR"
70	58	4	2	4	"RSR"
70	59	7	1	7	"RSR"
70	60	5	2	5	"RSR"
70	61	7	2	7	"RSR"
70	62	5	0	5	"RSR"
70	63	6	2	6	"RSR"
70	64	6	1	6	"RSR"
70	65	6	3	6	"RSR"
70	66	5	2	5	"RSR"
70	67	6	3	6	"RSR"
70	68	7	3	7	"RSR"
70	69	6	2	6	"RSR"
70	70	4	0	4	"RSR"
80	1	9	0	9	"RSR"
80	2	8	0	8	"RSR"
80	3	7	0	7	"RSR"
80	4	8	0	8	"RSR"
80	5	8	1	8	"RSR"
80	6	8	0	8	"RSR"
80	7	9	0	9	"RSR"
80	8	8	0	8	"RSR"
80	9	7	0	7	"RSR"
80	10	6	0	6	"RSR"
80	11	8	1	8	"RSR"
80	12	10	1	10	"RSR"
80	13	8	1	8	"RSR"
80	14	7	1	7	"RSR"
80	15	9	1	9	"RSR"
80	16	9	0	9	"RSR"
80	17	8	1	8	"RSR"
80	18	9	0	9	"RSR"
80	19	8	2	8	"RSR"
80	20	9	2	9	"RSR"
80	21	8	3	8	"RSR"
80	22	8	1	8	"RSR"
80	23	8	1	8	"RSR"
80	24	7	1	7	"RSR"
80	25	9	1	9	"RSR"
80	26	8	1	8	"RSR"
80	27	8	0	8	"RSR"
80	28	8	2	8	"RSR"
80	29	9	2	9	"RSR"
80	30	10	1	10	"RSR"
80	31	7	2	7	"RSR"
80	32	8	1	8	"RSR"
80	33	8	4	8	"RSR"
80	34	8	4	8	"RSR"
80	35	9	4	9	"RSR"
80	36	7	2	7	"RSR"
80	37	6	1	6	"RSR"
80	38	7	1	7	"RSR"
80	39	7	3	7	"RSR"
80	40	8	3	8	"RSR"
80	41	8	2	8	"RSR"
80	42	7	3	7	"RSR"
80	43	9	2	9	"RSR"
80	44	8	1	8	"RSR"
80	45	6	3	6	"RSR"
80	46	8	2	8	"RSR"
80	47	9	1	9	"RSR"
80	48	7	1	7	"RSR"
80	49	8	4	8	"RSR"
80	50	8	5	8	"RSR"
80	51	7	3	7	"RSR"
80	52	9	4	9	"RSR"
80	53	8	4	8	"RSR"
80	54	7	1	7	"RSR"
80	55	8	4	8	"RSR"
80	56	9	2	9	"RSR"
80	57	9	6	9	"RSR"
80	58	8	5	8	"RSR"
80	59	7	6	7	"RSR"
80	60	9	2	9	"RSR"
80	61	7	3	7	"RSR"
80	62	8	1	8	"RSR"
80	63	8	2	8	"RSR"
80	64	9	3	9	"RSR"
80	65	6	2	6	"RSR"
80	66	8	3	8	"RSR"
80	67	7	2	7	"RSR"
80	68	8	3	8	"RSR"
80	69	8	5	8	"RSR"
80	70	8	5	8	"RSR"
80	71	8	5	8	"RSR"
80	72	8	3	8	"RSR"
80	73	6	2	6	"RSR"
80	74	9	4	9	"RSR"
80	75	7	4	7	"RSR"
80	76	8	5	8	"RSR"
80	77	9	3	9	"RSR"
80	78	9	3	9	"RSR"
80	79	8	7	8	"RSR"
80	80	8	4	8	"RSR"
90	1	7	0	7	"RSR"
90	2	7	0	7	"RSR"
90	3	6	0	6	"RSR"
90	4	7	0	7	"RSR"
90	5	7	0	7	"RSR"
90	6	7	1	7	"RSR"
90	7	6	0	6	"RSR"
90	8	6	1	6	"RSR"
90	9	6	1	6	"RSR"
90	10	6	1	6	"RSR"
90	11	7	1	7	"RSR"
90	12	7	1	7	"RSR"
90	13	6	1	6	"RSR"
90	14	8	0	8	"RSR"
90	15	6	0	6	"RSR"
90	16	7	0	7	"RSR"
90	17	7	0	7	"RSR"
90	18	7	2	7	"RSR"
90	19	8	0	8	"RSR"
90	20	6	1	6	"RSR"
90	21	6	1	6	"RSR"
90	22	7	2	7	"RSR"
90	23	8	3	8	"RSR"
90	24	6	3	6	"RSR"
90	25	7	1	7	"RSR"
90	26	6	1	6	"RSR"
90	27	6	0	6	"RSR"
90	28	7	3	7	"RSR"
90	29	7	0	7	"RSR"
90	30	7	2	7	"RSR"
90	31	7	2	7	"RSR"
90	32	6	0	6	"RSR"
90	33	7	4	7	"RSR"
90	34	6	3	6	"RSR"
90	35	7	2	7	"RSR"
90	36	6	1	6	"RSR"
90	37	7	2	7	"RSR"
90	38	7	1	7	"RSR"
90	39	5	1	5	"RSR"
90	40	8	1	8	"RSR"
90	41	7	1	7	"RSR"
90	42	6	1	6	"RSR"
90	43	7	3	7	"RSR"
90	44	7	4	7	"RSR"
90	45	8	3	8	"RSR"
90	46	8	2	8	"RSR"
90	47	8	3	8	"RSR"
90	48	6	1	6	"RSR"
90	49	8	2	8	"RSR"
90	50	4	1	4	"RSR"
90	51	7	4	7	"RSR"
90	52	8	3	8	"RSR"
90	53	7	1	7	"RSR"
90	54	7	1	7	"RSR"
90	55	8	1	8	"RSR"
90	56	6	2	6	"RSR"
90	57	7	2	7	"RSR"
90	58	8	0	8	"RSR"
90	59	7	0	7	"RSR"
90	60	9	1	9	"RSR"
90	61	6	2	6	"RSR"
90	62	8	2	8	"RSR"
90	63	6	1	6	"RSR"
90	64	6	2	6	"RSR"
90	65	6	2	6	"RSR"
90	66	8	2	8	"RSR"
90	67	7	1	7	"RSR"
90	68	6	1	6	"RSR"
90	69	7	2	7	"RSR"
90	70	7	2	7	"RSR"
90	71	9	3	9	"RSR"
90	72	8	1	8	"RSR"
90	73	6	2	6	"RSR"
90	74	8	4	8	"RSR"
90	75	5	1	5	"RSR"
90	76	7	1	7	"RSR"
90	77	6	2	6	"RSR"
90	78	7	2	7	"RSR"
90	79	7	4	7	"RSR"
90	80	6	3	6	"RSR"
90	81	7	2	7	"RSR"
90	82	7	2	7	"RSR"
90	83	7	2	7	"RSR"
90	84	5	1	5	"RSR"
90	85	7	4	7	"RSR"
90	86	6	1	6	"RSR"
90	87	6	4	6	"RSR"
90	88	7	3	7	"RSR"
90	89	5	1	5	"RSR"
90	90	6	3	6	"RSR"
100	1	8	0	8	"RSR"
100	2	7	0	7	"RSR"
100	3	6	0	6	"RSR"
100	4	7	0	7	"RSR"
100	5	8	0	8	"RSR"
100	6	7	0	7	"RSR"
100	7	7	1	7	"RSR"
100	8	5	1	5	"RSR"
100	9	7	0	7	"RSR"
100	10	6	4	6	"RSR"
100	11	6	0	6	"RSR"
100	12	7	1	7	"RSR"
100	13	7	0	7	"RSR"
100	14	5	2	5	"RSR"
100	15	7	0	7	"RSR"
100	16	7	1	7	"RSR"
100	17	6	1	6	"RSR"
100	18	8	2	8	"RSR"
100	19	7	1	7	"RSR"
100	20	7	1	7	"RSR"
100	21	7	1	7	"RSR"
100	22	5	3	5	"RSR"
100	23	8	1	8	"RSR"
100	24	7	0	7	"RSR"
100	25	5	0	5	"RSR"
100	26	7	1	7	"RSR"
100	27	8	0	8	"RSR"
100	28	8	3	8	"RSR"
100	29	8	1	8	"RSR"
100	30	8	0	8	"RSR"
100	31	7	1	7	"RSR"
100	32	5	2	5	"RSR"
100	33	8	2	8	"RSR"
100	34	8	3	8	"RSR"
100	35	7	1	7	"RSR"
100	36	6	3	6	"RSR"
100	37	8	2	8	"RSR"
100	38	6	1	6	"RSR"
100	39	7	2	7	"RSR"
100	40	7	3	7	"RSR"
100	41	5	1	5	"RSR"
100	42	6	1	6	"RSR"
100	43	6	2	6	"RSR"
100	44	6	1	6	"RSR"
100	45	7	1	7	"RSR"
100	46	6	2	6	"RSR"
100	47	6	0	6	"RSR"
100	48	6	2	6	"RSR"
100	49	7	0	7	"RSR"
100	50	8	2	8	"RSR"
100	51	8	2	8	"RSR"
100	52	7	3	7	"RSR"
100	53	7	3	7	"RSR"
100	54	6	1	6	"RSR"
100	55	7	0	7	"RSR"
100	56	6	0	6	"RSR"
100	57	8	1	8	"RSR"
100	58	7	2	7	"RSR"
100	59	8	1	8	"RSR"
100	60	8	2	8	"RSR"
100	61	8	4	8	"RSR"
100	62	7	2	7	"RSR"
100	63	7	4	7	"RSR"
100	64	7	1	7	"RSR"
100	65	7	1	7	"RSR"
100	66	7	2	7	"RSR"
100	67	5	2	5	"RSR"
100	68	7	2	7	"RSR"
100	69	6	2	6	"RSR"
100	70	6	0	6	"RSR"
100	71	7	2	7	"RSR"
100	72	6	3	6	"RSR"
100	73	7	3	7	"RSR"
100	74	8	4	8	"RSR"
100	75	6	4	6	"RSR"
100	76	6	2	6	"RSR"
100	77	7	0	7	"RSR"
100	78	6	1	6	"RSR"
100	79	7	3	7	"RSR"
100	80	5	5	5	"RSR"
100	81	6	3	6	"RSR"
100	82	6	2	6	"RSR"
100	83	8	5	8	"RSR"
100	84	8	4	8	"RSR"
100	85	7	2	7	"RSR"
100	86	8	2	8	"RSR"
100	87	8	3	8	"RSR"
100	88	6	1	6	"RSR"
100	89	7	4	7	"RSR"
100	90	7	2	7	"RSR"
100	91	7	1	7	"RSR"
100	92	6	3	6	"RSR"
100	93	7	3	7	"RSR"
100	94	6	4	6	"RSR"
100	95	8	3	8	"RSR"
100	96	7	2	7	"RSR"
100	97	8	2	8	"RSR"
100	98	7	3	7	"RSR"
100	99	6	1	6	"RSR"
100	100	5	2	5	"RSR"
110	1	9	0	9	"RSR"
110	2	9	0	9	"RSR"
110	3	7	0	7	"RSR"
110	4	6	0	6	"RSR"
110	5	8	0	8	"RSR"
110	6	10	0	10	"RSR"
110	7	8	0	8	"RSR"
110	8	8	0	8	"RSR"
110	9	9	0	9	"RSR"
110	10	9	0	9	"RSR"
110	11	9	0	9	"RSR"
110	12	8	1	8	"RSR"
110	13	8	0	8	"RSR"
110	14	10	2	10	"RSR"
110	15	10	1	10	"RSR"
110	16	8	2	8	"RSR"
110	17	9	0	9	"RSR"
110	18	8	1	8	"RSR"
110	19	9	0	9	"RSR"
110	20	7	1	7	"RSR"
110	21	8	1	8	"RSR"
110	22	8	1	8	"RSR"
110	23	6	1	6	"RSR"
110	24	8	0	8	"RSR"
110	25	9	1	9	"RSR"
110	26	6	0	6	"RSR"
110	27	8	1	8	"RSR"
110	28	7	0	7	"RSR"
110	29	9	1	9	"RSR"
110	30	7	1	7	"RSR"
110	31	9	0	9	"RSR"
110	32	7	0	7	"RSR"
110	33	7	0	7	"RSR"
110	34	7	1	7	"RSR"
110	35	7	1	7	"RSR"
110	36	7	2	7	"RSR"
110	37	9	2	9	"RSR"
110	38	8	3	8	"RSR"
110	39	8	1	8	"RSR"
110	40	10	1	10	"RSR"
110	41	7	2	7	"RSR"
110	42	9	3	9	"RSR"
110	43	6	2	6	"RSR"
110	44	8	2	8	"RSR"
110	45	6	2	6	"RSR"
110	46	10	3	10	"RSR"
110	47	8	4	8	"RSR"
110	48	9	4	9	"RSR"
110	49	8	1	8	"RSR"
110	50	8	2	8	"RSR"
110	51	7	2	7	"RSR"
110	52	8	1	8	"RSR"
110	53	5	2	5	"RSR"
110	54	8	0	8	"RSR"
110	55	6	0	6	"RSR"
110	56	9	3	9	"RSR"
110	57	7	2	7	"RSR"
110	58	8	4	8	"RSR"
110	59	9	1	9	"RSR"
110	60	8	0	8	"RSR"
110	61	10	2	10	"RSR"
110	62	9	1	9	"RSR"
110	63	6	2	6	"RSR"
110	64	7	1	7	"RSR"
110	65	7	1	7	"RSR"
110	66	9	3	9	"RSR"
110	67	5	0	5	"RSR"
110	68	8	1	8	"RSR"
110	69	8	2	8	"RSR"
110	70	8	2	8	"RSR"
110	71	8	2	8	"RSR"
110	72	7	3	7	"RSR"
110	73	7	0	7	"RSR"
110	74	7	3	7	"RSR"
110	75	6	2	6	"RSR"
110	76	8	2	8	"RSR"
110	77	8	4	8	"RSR"
110	78	7	4	7	"RSR"
110	79	8	3	8	"RSR"
110	80	9	3	9	"RSR"
110	81	7	4	7	"RSR"
110	82	5	4	5	"RSR"
110	83	8	5	8	"RSR"
110	84	7	2	7	"RSR"
110	85	8	3	8	"RSR"
110	86	9	1	9	"RSR"
110	87	7	3	7	"RSR"
110	88	9	1	9	"RSR"
110	89	7	2	7	"RSR"
110	90	10	3	10	"RSR"
110	91	8	4	8	"RSR"
110	92	8	2	8	"RSR"
110	93	10	4	10	"RSR"
110	94	8	3	8	"RSR"
110	95	9	3	9	"RSR"
110	96	8	2	8	"RSR"
110	97	6	2	6	"RSR"
110	98	9	3	9	"RSR"
110	99	7	3	7	"RSR"
110	100	6	2	6	"RSR"
110	101	8	2	8	"RSR"
110	102	8	2	8	"RSR"
110	103	7	1	7	"RSR"
110	104	8	4	8	"RSR"
110	105	8	1	8	"RSR"
110	106	9	3	9	"RSR"
110	107	9	2	9	"RSR"
110	108	7	4	7	"RSR"
110	109	8	2	8	"RSR"
110	110	9	4	9	"RSR"
120	1	9	0	9	"RSR"
120	2	10	0	10	"RSR"
120	3	9	0	9	"RSR"
120	4	10	0	10	"RSR"
120	5	10	0	10	"RSR"
120	6	9	0	9	"RSR"
120	7	10	0	10	"RSR"
120	8	10	0	10	"RSR"
120	9	8	0	8	"RSR"
120	10	10	0	10	"RSR"
120	11	10	0	10	"RSR"
120	12	8	0	8	"RSR"
120	13	10	2	10	"RSR"
120	14	10	2	10	"RSR"
120	15	10	1	10	"RSR"
120	16	10	1	10	"RSR"
120	17	10	1	10	"RSR"
120	18	9	0	9	"RSR"
120	19	10	0	10	"RSR"
120	20	10	3	10	"RSR"
120	21	10	3	10	"RSR"
120	22	10	3	10	"RSR"
120	23	10	2	10	"RSR"
120	24	8	1	8	"RSR"
120	25	10	4	10	"RSR"
120	26	10	2	10	"RSR"
120	27	9	0	9	"RSR"
120	28	9	1	9	"RSR"
120	29	8	2	8	"RSR"
120	30	9	2	9	"RSR"
120	31	10	3	10	"RSR"
120	32	10	3	10	"RSR"
120	33	9	0	9	"RSR"
120	34	10	1	10	"RSR"
120	35	10	0	10	"RSR"
120	36	10	2	10	"RSR"
120	37	9	0	9	"RSR"
120	38	10	1	10	"RSR"
120	39	9	2	9	"RSR"
120	40	10	0	10	"RSR"
120	41	9	4	9	"RSR"
120	42	10	2	10	"RSR"
120	43	9	2	9	"RSR"
120	44	8	0	8	"RSR"
120	45	10	0	10	"RSR"
120	46	10	3	10	"RSR"
120	47	10	3	10	"RSR"
120	48	10	2	10	"RSR"
120	49	10	3	10	"RSR"
120	50	10	2	10	"RSR"
120	51	10	4	10	"RSR"
120	52	9	2	9	"RSR"
120	53	9	4	9	"RSR"
120	54	10	6	10	"RSR"
120	55	10	3	10	"RSR"
120	56	9	2	9	"RSR"
120	57	10	0	10	"RSR"
120	58	10	3	10	"RSR"
120	59	9	3	9	"RSR"
120	60	10	4	10	"RSR"
120	61	9	6	9	"RSR"
120	62	9	1	9	"RSR"
120	63	9	5	9	"RSR"
120	64	10	3	10	"RSR"
120	65	9	3	9	"RSR"
120	66	9	2	9	"RSR"
120	67	9	1	9	"RSR"
120	68	7	1	7	"RSR"
120	69	10	4	10	"RSR"
120	70	9	1	9	"RSR"
120	71	9	2	9	"RSR"
120	72	10	2	10	"RSR"
120	73	10	4	10	"RSR"
120	74	10	7	10	"RSR"
120	75	10	3	10	"RSR"
120	76	9	4	9	"RSR"
120	77	9	2	9	"RSR"
120	78	10	3	10	"RSR"
120	79	8	3	8	"RSR"
120	80	10	4	10	"RSR"
120	81	9	4	9	"RSR"
120	82	9	2	9	"RSR"
120	83	8	5	8	"RSR"
120	84	10	5	10	"RSR"
120	85	10	3	10	"RSR"
120	86	10	1	10	"RSR"
120	87	9	2	9	"RSR"
120	88	9	3	9	"RSR"
120	89	9	4	9	"RSR"
120	90	10	5	10	"RSR"
120	91	9	5	9	"RSR"
120	92	8	3	8	"RSR"
120	93	9	3	9	"RSR"
120	94	9	6	9	"RSR"
120	95	9	5	9	"RSR"
120	96	9	5	9	"RSR"
120	97	8	4	8	"RSR"
120	98	10	4	10	"RSR"
120	99	10	4	10	"RSR"
120	100	8	6	8	"RSR"
120	101	9	3	9	"RSR"
120	102	10	5	10	"RSR"
120	103	7	3	7	"RSR"
120	104	9	7	9	"RSR"
120	105	9	4	9	"RSR"
120	106	10	6	10	"RSR"
120	107	10	3	10	"RSR"
120	108	10	5	10	"RSR"
120	109	9	2	9	"RSR"
120	110	10	4	10	"RSR"
120	111	9	5	9	"RSR"
120	112	10	3	10	"RSR"
120	113	9	4	9	"RSR"
120	114	8	4	8	"RSR"
120	115	10	3	10	"RSR"
120	116	8	5	8	"RSR"
120	117	10	3	10	"RSR"
120	118	9	5	9	"RSR"
120	119	9	4	9	"RSR"
120	120	10	4	10	"RSR"
130	1	9	0	9	"RSR"
130	2	9	0	9	"RSR"
130	3	8	0	8	"RSR"
130	4	8	0	8	"RSR"
130	5	9	0	9	"RSR"
130	6	9	0	9	"RSR"
130	7	7	0	7	"RSR"
130	8	8	1	8	"RSR"
130	9	8	0	8	"RSR"
130	10	5	0	5	"RSR"
130	11	8	0	8	"RSR"
130	12	7	1	7	"RSR"
130	13	8	1	8	"RSR"
130	14	9	1	9	"RSR"
130	15	7	1	7	"RSR"
130	16	7	0	7	"RSR"
130	17	8	1	8	"RSR"
130	18	7	2	7	"RSR"
130	19	6	0	6	"RSR"
130	20	7	0	7	"RSR"
130	21	6	1	6	"RSR"
130	22	7	0	7	"RSR"
130	23	7	0	7	"RSR"
130	24	9	3	9	"RSR"
130	25	9	1	9	"RSR"
130	26	6	0	6	"RSR"
130	27	7	0	7	"RSR"
130	28	9	0	9	"RSR"
130	29	7	0	7	"RSR"
130	30	6	2	6	"RSR"
130	31	8	1	8	"RSR"
130	32	8	3	8	"RSR"
130	33	7	0	7	"RSR"
130	34	7	0	7	"RSR"
130	35	7	2	7	"RSR"
130	36	7	1	7	"RSR"
130	37	6	1	6	"RSR"
130	38	8	0	8	"RSR"
130	39	6	1	6	"RSR"
130	40	8	1	8	"RSR"
130	41	8	3	8	"RSR"
130	42	7	3	7	"RSR"
130	43	8	2	8	"RSR"
130	44	7	0	7	"RSR"
130	45	5	0	5	"RSR"
130	46	7	2	7	"RSR"
130	47	6	0	6	"RSR"
130	48	9	0	9	"RSR"
130	49	7	3	7	"RSR"
130	50	7	1	7	"RSR"
130	51	8	4	8	"RSR"
130	52	8	2	8	"RSR"
130	53	7	2	7	"RSR"
130	54	8	0	8	"RSR"
130	55	6	2	6	"RSR"
130	56	8	2	8	"RSR"
130	57	8	2	8	"RSR"
130	58	8	4	8	"RSR"
130	59	8	4	8	"RSR"
130	60	7	2	7	"RSR"
130	61	7	1	7	"RSR"
130	62	8	2	8	"RSR"
130	63	9	3	9	"RSR"
130	64	8	0	8	"RSR"
130	65	7	2	7	"RSR"
130	66	6	3	6	"RSR"
130	67	6	1	6	"RSR"
130	68	6	1	6	"RSR"
130	69	7	4	7	"RSR"
130	70	7	3	7	"RSR"
130	71	7	2	7	"RSR"
130	72	8	3	8	"RSR"
130	73	6	1	6	"RSR"
130	74	6	3	6	"RSR"
130	75	6	2	6	"RSR"
130	76	9	4	9	"RSR"
130	77	6	2	6	"RSR"
130	78	9	2	9	"RSR"
130	79	7	2	7	"RSR"
130	80	5	2	5	"RSR"
130	81	8	0	8	"RSR"
130	82	6	1	6	"RSR"
130	83	7	2	7	"RSR"
130	84	9	5	9	"RSR"
130	85	7	1	7	"RSR"
130	86	9	3	9	"RSR"
130	87	6	1	6	"RSR"
130	88	9	5	9	"RSR"
130	89	6	2	6	"RSR"
130	90	7	2	7	"RSR"
130	91	8	2	8	"RSR"
130	92	9	3	9	"RSR"
130	93	6	1	6	"RSR"
130	94	7	4	7	"RSR"
130	95	6	1	6	"RSR"
130	96	8	0	8	"RSR"
130	97	9	3	9	"RSR"
130	98	5	4	5	"RSR"
130	99	7	3	7	"RSR"
130	100	5	0	5	"RSR"
130	101	7	3	7	"RSR"
130	102	8	1	8	"RSR"
130	103	7	4	7	"RSR"
130	104	5	2	5	"RSR"
130	105	6	2	6	"RSR"
130	106	7	3	7	"RSR"
130	107	6	1	6	"RSR"
130	108	6	2	6	"RSR"
130	109	7	2	7	"RSR"
130	110	6	3	6	"RSR"
130	111	8	4	8	"RSR"
130	112	7	3	7	"RSR"
130	113	7	1	7	"RSR"
130	114	8	2	8	"RSR"
130	115	6	2	6	"RSR"
130	116	7	3	7	"RSR"
130	117	7	4	7	"RSR"
130	118	8	3	8	"RSR"
130	119	8	5	8	"RSR"
130	120	7	1	7	"RSR"
130	121	7	2	7	"RSR"
130	122	7	2	7	"RSR"
130	123	8	2	8	"RSR"
130	124	9	2	9	"RSR"
130	125	8	4	8	"RSR"
130	126	7	2	7	"RSR"
130	127	7	1	7	"RSR"
130	128	6	2	6	"RSR"
130	129	7	1	7	"RSR"
130	130	9	2	9	"RSR"
140	1	7	0	7	"RSR"
140	2	7	0	7	"RSR"
140	3	7	0	7	"RSR"
140	4	6	1	6	"RSR"
140	5	5	0	5	"RSR"
140	6	5	0	5	"RSR"
140	7	7	0	7	"RSR"
140	8	6	0	6	"RSR"
140	9	7	0	7	"RSR"
140	10	7	0	7	"RSR"
140	11	7	1	7	"RSR"
140	12	8	1	8	"RSR"
140	13	7	0	7	"RSR"
140	14	5	0	5	"RSR"
140	15	7	1	7	"RSR"
140	16	6	1	6	"RSR"
140	17	8	0	8	"RSR"
140	18	7	1	7	"RSR"
140	19	6	3	6	"RSR"
140	20	6	1	6	"RSR"
140	21	7	2	7	"RSR"
140	22	7	1	7	"RSR"
140	23	7	0	7	"RSR"
140	24	6	1	6	"RSR"
140	25	6	0	6	"RSR"
140	26	9	2	9	"RSR"
140	27	7	1	7	"RSR"
140	28	9	1	9	"RSR"
140	29	5	2	5	"RSR"
140	30	6	1	6	"RSR"
140	31	5	0	5	"RSR"
140	32	7	0	7	"RSR"
140	33	6	0	6	"RSR"
140	34	7	1	7	"RSR"
140	35	7	2	7	"RSR"
140	36	7	1	7	"RSR"
140	37	6	1	6	"RSR"
140	38	8	2	8	"RSR"
140	39	7	2	7	"RSR"
140	40	7	3	7	"RSR"
140	41	7	1	7	"RSR"
140	42	7	1	7	"RSR"
140	43	7	2	7	"RSR"
140	44	6	2	6	"RSR"
140	45	7	2	7	"RSR"
140	46	6	2	6	"RSR"
140	47	8	2	8	"RSR"
140	48	6	2	6	"RSR"
140	49	8	2	8	"RSR"
140	50	7	3	7	"RSR"
140	51	5	2	5	"RSR"
140	52	6	2	6	"RSR"
140	53	7	3	7	"RSR"
140	54	6	3	6	"RSR"
140	55	5	0	5	"RSR"
140	56	7	2	7	"RSR"
140	57	6	1	6	"RSR"
140	58	6	3	6	"RSR"
140	59	7	2	7	"RSR"
140	60	7	3	7	"RSR"
140	61	6	3	6	"RSR"
140	62	8	2	8	"RSR"
140	63	6	1	6	"RSR"
140	64	7	2	7	"RSR"
140	65	6	1	6	"RSR"
140	66	6	2	6	"RSR"
140	67	8	4	8	"RSR"
140	68	8	3	8	"RSR"
140	69	6	1	6	"RSR"
140	70	6	2	6	"RSR"
140	71	5	2	5	"RSR"
140	72	6	3	6	"RSR"
140	73	5	1	5	"RSR"
140	74	6	2	6	"RSR"
140	75	7	2	7	"RSR"
140	76	7	2	7	"RSR"
140	77	7	2	7	"RSR"
140	78	7	5	7	"RSR"
140	79	6	3	6	"RSR"
140	80	6	2	6	"RSR"
140	81	7	1	7	"RSR"
140	82	5	2	5	"RSR"
140	83	7	2	7	"RSR"
140	84	8	3	8	"RSR"
140	85	6	2	6	"RSR"
140	86	6	1	6	"RSR"
140	87	9	3	9	"RSR"
140	88	6	3	6	"RSR"
140	89	7	2	7	"RSR"
140	90	5	3	5	"RSR"
140	91	5	2	5	"RSR"
140	92	7	2	7	"RSR"
140	93	6	2	6	"RSR"
140	94	7	6	7	"RSR"
140	95	7	2	7	"RSR"
140	96	6	3	6	"RSR"
140	97	6	3	6	"RSR"
140	98	6	3	6	"RSR"
140	99	6	3	6	"RSR"
140	100	7	3	7	"RSR"
140	101	6	4	6	"RSR"
140	102	7	2	7	"RSR"
140	103	7	1	7	"RSR"
140	104	6	4	6	"RSR"
140	105	7	3	7	"RSR"
140	106	7	3	7	"RSR"
140	107	5	3	5	"RSR"
140	108	7	3	7	"RSR"
140	109	7	3	7	"RSR"
140	110	6	2	6	"RSR"
140	111	7	2	7	"RSR"
140	112	7	3	7	"RSR"
140	113	6	2	6	"RSR"
140	114	6	2	6	"RSR"
140	115	4	2	4	"RSR"
140	116	8	2	8	"RSR"
140	117	5	2	5	"RSR"
140	118	6	2	6	"RSR"
140	119	4	2	4	"RSR"
140	120	7	3	7	"RSR"
140	121	7	5	7	"RSR"
140	122	7	2	7	"RSR"
140	123	8	2	8	"RSR"
140	124	5	2	5	"RSR"
140	125	7	3	7	"RSR"
140	126	7	2	7	"RSR"
140	127	4	3	4	"RSR"
140	128	6	1	6	"RSR"
140	129	5	5	5	"RSR"
140	130	6	4	6	"RSR"
140	131	7	1	7	"RSR"
140	132	6	1	6	"RSR"
140	133	7	6	7	"RSR"
140	134	7	4	7	"RSR"
140	135	6	1	6	"RSR"
140	136	6	4	6	"RSR"
140	137	6	1	6	"RSR"
140	138	7	2	7	"RSR"
140	139	7	4	7	"RSR"
140	140	8	4	8	"RSR"
150	1	9	0	9	"RSR"
150	2	7	0	7	"RSR"
150	3	7	0	7	"RSR"
150	4	9	0	9	"RSR"
150	5	7	0	7	"RSR"
150	6	8	0	8	"RSR"
150	7	8	1	8	"RSR"
150	8	7	0	7	"RSR"
150	9	9	1	9	"RSR"
150	10	8	1	8	"RSR"
150	11	7	1	7	"RSR"
